Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,Total_Mobile_Home,No_English,Below_Poverty_Line,Percent_18_24_no_HS_diploma,Percent_No_HS_Diploma,Percent_Unemployment,NDVI,TAVG,TMIN,TMAX,EHF,Above_95th,RH,Heat_Index,Discomfort_Index,Mental_Health,month,Day,TMAX_24hr_diff,TMIN_24hr_diff,loc,Region,log_Total_Pop_per1000
2017-07-03,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.346666666666667,25.5,20.725,30.2825,0,0,71.9675,26,23.8040278375,5,7,2,-0.38,1.695,2,1,4.63515608147835
2017-07-04,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.333333333333333,25.5675,20.5175,30.62,0,0,74.835,26.75,24.0357336375,3,7,3,0.3375,-0.2075,2,1,4.63515608147835
2017-07-05,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.16,25.3833333333333,20.7333333333333,30.0366666666667,0,0,77.5433333333333,26.3333333333333,24.0388187333333,3,7,4,-0.563333333333333,0.226666666666667,2,1,4.63515608147835
2017-07-06,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.266666666666667,25.5066666666667,19.4333333333333,31.5833333333333,0,0,73.4166666666667,26,23.8974110333333,8,7,5,1.54666666666667,-1.3,2,1,4.63515608147835
2017-07-07,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.32,26.2466666666667,20.6233333333333,31.8666666666667,0,0,73.1633333333333,28,24.5128241166667,6,7,6,0.283333333333333,1.19,2,1,4.63515608147835
2017-07-08,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.503333333333333,25.5733333333333,20.0966666666667,31.0566666666667,0,0,74.5433333333333,26.6666666666667,24.0229610666667,3,7,7,-0.81,-0.526666666666667,2,1,4.63515608147835
2017-07-09,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.253333333333333,24.835,17.615,32.0575,0,0,71.1125,25,23.1927708125,3,7,1,1.0125,-2.5025,2,1,4.63515608147835
2017-07-10,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.456666666666667,23.9875,18.42,29.5575,0,0,68.47,24,22.3422370125,6,7,2,-2.5,0.805,2,1,4.63515608147835
2017-07-11,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.463333333333333,25.8875,20.235,31.54,0,0,67.75,27,23.867537,9,7,3,1.9825,1.815,2,1,4.63515608147835
2017-07-12,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.463333333333333,26.9233333333333,21.4633333333333,32.38,0,0,70.1333333333333,29,24.8825539333333,6,7,4,0.846666666666667,1.19666666666667,2,1,4.63515608147835
2017-07-13,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.51,27.2566666666667,21.8166666666667,32.6933333333333,0,0,71.56,29.3333333333333,25.261263,12,7,5,0.313333333333333,0.353333333333333,2,1,4.63515608147835
2017-07-14,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.5,27.07,20.83,33.3133333333333,0,0,70.0733333333333,29,25.0009900166667,6,7,6,0.62,-0.986666666666667,2,1,4.63515608147835
2017-07-15,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.49,26.94,20.5766666666667,33.3066666666667,0,0,69.41,29,24.84698985,6,7,7,-0.00666666666666667,-0.253333333333333,2,1,4.63515608147835
2017-07-16,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.496666666666667,25.6466666666667,19.66,31.6366666666667,0,0,73.33,27,24.0116758,2,7,1,-1.67,-0.916666666666667,2,1,4.63515608147835
2017-07-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.493333333333333,25.1633333333333,19.7366666666667,30.5933333333333,0,0,69.15,25.6666666666667,23.3540687333333,3,7,2,-1.04333333333333,0.0766666666666667,2,1,4.63515608147835
2017-07-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.493333333333333,24.8033333333333,18.0433333333333,31.5666666666667,0,0,70.6966666666667,25,23.1427458333333,4,7,3,0.973333333333333,-1.69333333333333,2,1,4.63515608147835
2017-07-19,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.483333333333333,25.11,18.41,31.8066666666667,0,0,70.87,25.3333333333333,23.4100777833333,5,7,4,0.24,0.366666666666667,2,1,4.63515608147835
2017-07-20,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.363333333333333,26.6566666666667,20.6566666666667,32.6566666666667,0,0,68.7133333333333,28,24.5647776,3,7,5,0.85,2.24666666666667,2,1,4.63515608147835
2017-07-21,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0566666666666667,27.395,21.0025,33.79,0,0,65.2275,29,24.9287300125,4,7,6,1.12,0.345,2,1,4.63515608147835
2017-07-22,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0366666666666667,28.3266666666667,22.1933333333333,34.4566666666667,0,0,64.98,30.6666666666667,25.6633950666667,10,7,7,0.676666666666667,1.18333333333333,2,1,4.63515608147835
2017-07-23,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.186666666666667,28.5366666666667,22.5866666666667,34.4966666666667,0,1,67.8166666666667,31,26.05197475,6,7,1,0.04,0.393333333333333,2,1,4.63515608147835
2017-07-24,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.143333333333333,26.8333333333333,20.6266666666667,33.0366666666667,0,0,71.15,29,24.8762787833333,8,7,2,-1.46,-1.96,2,1,4.63515608147835
2017-07-25,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.46,26.2075,20.5175,31.8925,0,0,70.7625,28,24.3248742,8,7,3,-1.145,-0.095,2,1,4.63515608147835
2017-07-26,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.126666666666667,26.8866666666667,21.21,32.56,0,0,66.3766666666667,28,24.5960286833333,7,7,4,0.663333333333333,0.703333333333333,2,1,4.63515608147835
2017-07-27,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0433333333333333,24.8466666666667,21.1033333333333,28.59,0,0,77.96,25.6666666666667,23.5922374833333,3,7,5,-3.97,-0.106666666666667,2,1,4.63515608147835
2017-07-28,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.166666666666667,25.7325,21.48,29.99,0,0,78.1775,27,24.3843217125,5,7,6,1.3925,0.345,2,1,4.63515608147835
2017-07-29,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.446666666666667,25.1,21.55,28.6533333333333,0,0,83.4633333333333,26,24.13569215,3,7,7,-1.32,0.0933333333333333,2,1,4.63515608147835
2017-07-30,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.4,23.3033333333333,16.8933333333333,29.72,0,0,62.8566666666667,23.3333333333333,21.50469675,5,7,1,1.06666666666667,-4.65666666666667,2,1,4.63515608147835
2017-07-31,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.08,21.3466666666667,14.08,28.6166666666667,0,0,55.91,21,19.6864091666667,5,7,2,-1.10333333333333,-2.81333333333333,2,1,4.63515608147835
2017-08-01,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.476666666666667,22.72,15.5833333333333,29.8533333333333,0,0,59.1766666666667,22.6666666666667,20.8743063333333,6,8,3,1.23666666666667,1.50333333333333,2,1,4.63515608147835
2017-08-02,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.48,23.38,17.84,28.9166666666667,0,0,63.9766666666667,23.3333333333333,21.62057475,8,8,4,-0.936666666666667,2.25666666666667,2,1,4.63515608147835
2017-08-03,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.48,22.6266666666667,17.05,28.21,0,0,74.7333333333333,23,21.4973509333333,6,8,5,-0.706666666666667,-0.79,2,1,4.63515608147835
2017-08-04,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.476666666666667,23.9533333333333,17.3333333333333,30.57,0,0,67.14,24,22.2447917,7,8,6,2.36,0.283333333333333,2,1,4.63515608147835
2017-08-05,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.366666666666667,24.1933333333333,18.3733333333333,30.0133333333333,0,0,71.5633333333333,25,22.6773041666667,4,8,7,-0.556666666666667,1.04,2,1,4.63515608147835
2017-08-06,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.253333333333333,23.0725,15.575,30.5675,0,0,56.2375,23,21.009235225,1,8,1,0.54,-2.7975,2,1,4.63515608147835
2017-08-07,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0266666666666667,24.31,18.29,30.3275,0,0,67.06,24.75,22.532758325,3,8,2,-0.24,2.715,2,1,4.63515608147835
2017-08-08,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.443333333333333,24.6833333333333,21.29,28.0766666666667,0,0,82.01,25.3333333333333,23.6757410333333,6,8,3,-2.23333333333333,2.99,2,1,4.63515608147835
2017-08-09,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.226666666666667,21.5766666666667,17.0133333333333,26.14,0,0,82.2566666666667,22,20.8861323166667,4,8,4,-1.93666666666667,-4.27666666666667,2,1,4.63515608147835
2017-08-10,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.466666666666667,21.7866666666667,16.5,27.0733333333333,0,0,73.12,22,20.7095233833333,8,8,5,0.933333333333333,-0.513333333333333,2,1,4.63515608147835
2017-08-11,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0366666666666667,22.89,19.11,26.6733333333333,0,0,79.8366666666667,23,21.9596913166667,7,8,6,-0.4,2.61,2,1,4.63515608147835
2017-08-12,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.343333333333333,23.61,21.28,25.95,0,0,89.0733333333333,24,23.0624541,7,8,7,-0.723333333333333,2.17,2,1,4.63515608147835
2017-08-13,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.46,25.34,19.92,30.7566666666667,0,0,78.3333333333333,26,24.0482819166667,11,8,1,4.80666666666667,-1.36,2,1,4.63515608147835
2017-08-14,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0833333333333333,25.03,20.7466666666667,29.3133333333333,0,0,78.59,26,23.7900688166667,3,8,2,-1.44333333333333,0.826666666666667,2,1,4.63515608147835
2017-08-15,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.276666666666667,24.6766666666667,21.3533333333333,28,0,0,84.2666666666667,25.3333333333333,23.7961262,3,8,3,-1.31333333333333,0.606666666666667,2,1,4.63515608147835
2017-08-16,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.456666666666667,25.37,20.5225,30.22,0,0,80.2175,26.5,24.1873405,4,8,4,2.19,-0.85,2,1,4.63515608147835
2017-08-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.45,26.1933333333333,21.1133333333333,31.2766666666667,0,0,76.7866666666667,28,24.7004133333333,6,8,5,1.08,0.63,2,1,4.63515608147835
2017-08-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.386666666666667,27.0125,21.34,32.69,0,0,74.86,29,25.28241505,6,8,6,1.3925,0.2175,2,1,4.63515608147835
2017-08-19,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.41,26.5733333333333,21.0333333333333,32.1133333333333,0,0,74.77,28.3333333333333,24.89796715,3,8,7,-0.563333333333333,-0.286666666666667,2,1,4.63515608147835
2017-08-20,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.203333333333333,24.7566666666667,18.57,30.9433333333333,0,0,69.4133333333333,25,23.0313335333333,7,8,1,-1.17,-2.46333333333333,2,1,4.63515608147835
2017-08-21,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.03,26.08,20.1,32.06,0,0,68.8866666666667,27,24.0984464333333,2,8,2,1.11666666666667,1.53,2,1,4.63515608147835
2017-08-22,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0433333333333333,25.7433333333333,19.91,31.5733333333333,0,0,74.8633333333333,27,24.1889785166667,10,8,3,-0.486666666666667,-0.19,2,1,4.63515608147835
2017-08-23,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.263333333333333,26.2366666666667,20.3,32.1766666666667,0,0,72.84,28,24.4834498166667,5,8,4,0.603333333333333,0.39,2,1,4.63515608147835
2017-08-24,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0966666666666667,24.4675,18.275,30.6625,0,0,72.02,25,22.9336837875,6,8,5,-1.5275,-2.045,2,1,4.63515608147835
2017-08-25,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0366666666666667,22.66,16.895,28.415,0,0,66.53,23,21.1577443,3,8,6,-2.2475,-1.38,2,1,4.63515608147835
2017-08-26,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0366666666666667,22.2433333333333,17.63,26.8533333333333,0,0,67.6566666666667,22,20.8660084833333,1,8,7,-1.54,0.786666666666667,2,1,4.63515608147835
2017-08-27,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.0633333333333333,23.0266666666667,18.2933333333333,27.76,0,0,73.2466666666667,23,21.7719987833333,4,8,1,0.906666666666667,0.663333333333333,2,1,4.63515608147835
2017-08-28,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.416666666666667,21.0166666666667,15.5633333333333,26.4766666666667,0,0,67.4333333333333,21,19.8492603166667,1,8,2,-1.28333333333333,-2.73,2,1,4.63515608147835
2017-08-29,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.37,20.11,16.6533333333333,23.57,0,0,71.1333333333333,20,19.2193421,7,8,3,-2.90666666666667,1.09,2,1,4.63515608147835
2017-08-30,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.03,20.7733333333333,16.8166666666667,24.7233333333333,0,0,76.5066666666667,21,19.9620538166667,7,8,4,1.15333333333333,0.163333333333333,2,1,4.63515608147835
2017-08-31,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.376666666666667,22.6566666666667,18.18,27.14,0,0,76.87,23,21.6189187833333,6,8,5,2.41666666666667,1.36333333333333,2,1,4.63515608147835
2018-06-01,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.746666666666667,23.2233333333333,17.6133333333333,28.8366666666667,0,0,80.9233333333333,24,22.3078508166667,5,6,6,1.78,-3.17,2,1,4.63515608147835
2018-06-02,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.74,24.73,18.8333333333333,30.6266666666667,0,0,71.3133333333333,25,23.11582865,4,6,7,1.79,1.22,2,1,4.63515608147835
2018-06-03,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.723333333333333,24.0533333333333,18.14,29.9666666666667,0,0,73.69,24,22.6709145666667,8,6,1,-0.66,-0.693333333333333,2,1,4.63515608147835
2018-06-04,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.7,23.96,16.81,31.1133333333333,0,0,68.1633333333333,24,22.30356005,3,6,2,1.14666666666667,-1.33,2,1,4.63515608147835
2018-06-05,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.713333333333333,21.3366666666667,13.8833333333333,28.7933333333333,0,0,53.57,21,19.5907175166667,5,6,3,-2.32,-2.92666666666667,2,1,4.63515608147835
2018-06-06,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.513333333333333,20.87,14.6333333333333,27.1066666666667,0,0,61.39,21,19.5172189,7,6,4,-1.68666666666667,0.75,2,1,4.63515608147835
2018-06-07,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.703333333333333,22.91,15.66,30.16,0,0,59.7566666666667,23,21.0485066666667,6,6,5,3.05333333333333,1.02666666666667,2,1,4.63515608147835
2018-06-08,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.703333333333333,23.07,17.0266666666667,29.12,0,0,69.2433333333333,23,21.6203340166667,6,6,6,-1.04,1.36666666666667,2,1,4.63515608147835
2018-06-09,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.656666666666667,23.97,17.4,30.5366666666667,0,0,70.7233333333333,24,22.4450725666667,9,6,7,1.41666666666667,0.373333333333333,2,1,4.63515608147835
2018-06-10,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.52,24.42,17.9566666666667,30.88,0,0,69.2666666666667,25,22.7431629333333,3,6,1,0.343333333333333,0.556666666666667,2,1,4.63515608147835
2018-06-11,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.646666666666667,25.24,19.1633333333333,31.32,0,0,70.0133333333333,26,23.4686558833333,3,6,2,0.44,1.20666666666667,2,1,4.63515608147835
2018-06-12,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.643333333333333,23.6766666666667,16.7333333333333,30.62,0,0,70.9,24,22.2079263166667,2,6,3,-0.7,-2.43,2,1,4.63515608147835
2018-06-13,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.583333333333333,19.07,17.2366666666667,20.9,0,0,89.95,19.3333333333333,18.8173901333333,9,6,4,-9.72,0.503333333333333,2,1,4.63515608147835
2018-06-14,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.643333333333333,23.9033333333333,19.3533333333333,28.4533333333333,0,0,79.74,24.3333333333333,22.8554969833333,5,6,5,7.55333333333333,2.11666666666667,2,1,4.63515608147835
2018-06-15,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.5,25.5966666666667,19.38,31.8133333333333,0,0,71.0566666666667,26.3333333333333,23.8301816166667,7,6,6,3.36,0.0266666666666667,2,1,4.63515608147835
2018-06-16,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.57,24.5333333333333,17.99,31.08,0,0,62.4933333333333,25,22.4637178,4,6,7,-0.733333333333333,-1.39,2,1,4.63515608147835
2018-06-17,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.52,25.09,18.95,31.2333333333333,0,0,71.9466666666667,25.6666666666667,23.4559619166667,4,6,1,0.153333333333333,0.96,2,1,4.63515608147835
2018-06-18,103044,26607,0.258210085012228,40.1666666666667,93.3,26.607,1,-0.268909967666667,0.790387335,2.06666666666667,13.7333333333333,17.2333333333333,11.1666666666667,0.227040462270466,5.5,0.583333333333333,26.9333333333333,20.81,33.06,0,0,68.5166666666667,29,24.7801849,3,6,2,1.82666666666667,1.86,2,1,4.63515608147835
